satellite_id,plane_id,slot_id,critical_space_time_cells,space_time_coverage_after_failure,full_region_time_coverage_after_failure,minimum_point_time_coverage_after_failure,worst_instantaneous_area_coverage_after_failure,maximum_full_region_outage_minutes,pass_full_region_99,pass_minimum_point_99,pass_both_99
787,16,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
788,16,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
789,16,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
790,16,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
791,16,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
792,16,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
793,16,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
794,16,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
795,16,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
796,16,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
797,16,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
798,16,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
799,16,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
800,16,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
801,16,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
802,16,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
803,16,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
804,16,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
805,16,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
806,16,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
807,16,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
808,16,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
809,16,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
810,16,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
811,16,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
812,16,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
813,16,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
814,16,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
815,16,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
816,17,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
817,17,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
818,17,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
819,17,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
820,17,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
821,17,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
822,17,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
823,17,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
824,17,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
825,17,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
826,17,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
827,17,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
828,17,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
829,17,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
830,17,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
831,17,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
832,17,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
833,17,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
834,17,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
835,17,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
836,17,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
837,17,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
838,17,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
839,17,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
840,17,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
841,17,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
842,17,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
843,17,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
844,17,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
845,17,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
846,17,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
847,17,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
848,17,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
849,17,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
850,17,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
851,17,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
852,17,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
853,17,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
854,17,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
855,17,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
856,17,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
857,17,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
858,17,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
859,17,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
860,17,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
861,17,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
862,17,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
863,17,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
864,18,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
865,18,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
866,18,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
867,18,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
868,18,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
869,18,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
870,18,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
871,18,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
872,18,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
873,18,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
874,18,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
875,18,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
876,18,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
877,18,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
878,18,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
879,18,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
880,18,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
881,18,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
882,18,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
883,18,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
884,18,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
885,18,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
886,18,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
887,18,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
888,18,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
889,18,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
890,18,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
891,18,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
892,18,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
893,18,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
894,18,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
895,18,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
896,18,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
897,18,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
898,18,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
899,18,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
900,18,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
901,18,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
902,18,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
903,18,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
904,18,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
905,18,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
906,18,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
907,18,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
908,18,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
909,18,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
910,18,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
911,18,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
912,19,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
913,19,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
914,19,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
915,19,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
916,19,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
917,19,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
918,19,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
919,19,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
920,19,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
921,19,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
922,19,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
923,19,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
924,19,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
925,19,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
926,19,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
927,19,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
928,19,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
929,19,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
930,19,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
931,19,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
932,19,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
933,19,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
934,19,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
935,19,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
936,19,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
937,19,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
938,19,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
939,19,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
940,19,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
941,19,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
942,19,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
943,19,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
944,19,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
945,19,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
946,19,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
947,19,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
948,19,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
949,19,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
950,19,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
951,19,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
952,19,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
953,19,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
954,19,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
955,19,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
956,19,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
957,19,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
958,19,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
959,19,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
960,20,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
961,20,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
962,20,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
963,20,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
964,20,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
965,20,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
966,20,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
967,20,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
968,20,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
969,20,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
970,20,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
971,20,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
972,20,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
973,20,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
974,20,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
975,20,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
976,20,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
977,20,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
978,20,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
979,20,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
980,20,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
981,20,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
982,20,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
983,20,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
984,20,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
985,20,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
986,20,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
987,20,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
988,20,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
989,20,29,1,0.9999950760325684,0.9965277777777778,0.9965277777777778,0.9985818973509595,5.0,True,True,True
990,20,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
991,20,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
992,20,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
993,20,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
994,20,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
995,20,35,1,0.9999951120456867,0.9965277777777778,0.9965277777777778,0.998592269141227,5.0,True,True,True
996,20,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
997,20,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
998,20,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
999,20,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1000,20,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1001,20,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1002,20,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1003,20,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1004,20,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1005,20,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1006,20,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1007,20,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1008,21,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1009,21,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1010,21,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1011,21,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1012,21,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1013,21,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1014,21,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1015,21,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1016,21,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1017,21,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1018,21,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1019,21,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1020,21,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1021,21,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1022,21,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1023,21,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1024,21,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1025,21,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1026,21,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1027,21,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1028,21,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1029,21,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1030,21,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1031,21,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1032,21,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1033,21,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1034,21,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1035,21,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1036,21,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1037,21,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1038,21,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1039,21,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1040,21,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1041,21,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1042,21,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1043,21,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1044,21,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1045,21,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1046,21,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1047,21,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1048,21,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1049,21,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1050,21,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1051,21,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1052,21,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1053,21,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1054,21,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1055,21,47,1,0.9999950910486505,0.9965277777777778,0.9965277777777778,0.9985862219473347,5.0,True,True,True
1056,22,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1057,22,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1058,22,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1059,22,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1060,22,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1061,22,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1062,22,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1063,22,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1064,22,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1065,22,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1066,22,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1067,22,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1068,22,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1069,22,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1070,22,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1071,22,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1072,22,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1073,22,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1074,22,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1075,22,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1076,22,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1077,22,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1078,22,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1079,22,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1080,22,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1081,22,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1082,22,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1083,22,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1084,22,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1085,22,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1086,22,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1087,22,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1088,22,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1089,22,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1090,22,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1091,22,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1092,22,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1093,22,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1094,22,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1095,22,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1096,22,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1097,22,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1098,22,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1099,22,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1100,22,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1101,22,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1102,22,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1103,22,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1104,23,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1105,23,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1106,23,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1107,23,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1108,23,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1109,23,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1110,23,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1111,23,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1112,23,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1113,23,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1114,23,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1115,23,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1116,23,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1117,23,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1118,23,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1119,23,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1120,23,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1121,23,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1122,23,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1123,23,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1124,23,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1125,23,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1126,23,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1127,23,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1128,23,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1129,23,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1130,23,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1131,23,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1132,23,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1133,23,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1134,23,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1135,23,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1136,23,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1137,23,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1138,23,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1139,23,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1140,23,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1141,23,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1142,23,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1143,23,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1144,23,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1145,23,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1146,23,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1147,23,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1148,23,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1149,23,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1150,23,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1151,23,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1152,24,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1153,24,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1154,24,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1155,24,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1156,24,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1157,24,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1158,24,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1159,24,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1160,24,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1161,24,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1162,24,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1163,24,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1164,24,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1165,24,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1166,24,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1167,24,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1168,24,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1169,24,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1170,24,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1171,24,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1172,24,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1173,24,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1174,24,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1175,24,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1176,24,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1177,24,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1178,24,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1179,24,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1180,24,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1181,24,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1182,24,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1183,24,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1184,24,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1185,24,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1186,24,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
